,Customer ID,recency,frequency,monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_SCORE,Segment
2268,15443.0,3,7,2931.4900000000002,5,5,5,555,Champions
2269,15444.0,10,2,1258.65,5,3,4,534,Potential loyalists
2270,15445.0,265,1,113.5,1,1,1,111,Hibernating
2271,15447.0,332,1,144.97,1,1,1,111,Hibernating
2272,15448.0,314,1,455.53999999999996,1,1,3,113,Hibernating
2273,15449.0,27,3,924.4200000000001,4,3,4,434,Potential loyalists
2274,15450.0,31,1,355.84,4,1,2,412,Promising small money
2275,15452.0,31,3,488.93,4,3,3,433,Potential loyalists
2276,15453.0,3,7,1257.79,5,5,4,554,Champions
2277,15454.0,363,1,179.10000000000002,1,1,1,111,Hibernating
2278,15456.0,284,3,417.07000000000005,1,3,2,132,Normal Customer
2279,15457.0,263,1,196.32,1,1,1,111,Hibernating
2280,15458.0,26,1,161.64,4,1,1,411,Promising small money
2281,15460.0,355,1,207.06,1,1,1,111,Hibernating
2282,15462.0,95,3,219.6,2,3,1,231,Normal Customer
2283,15463.0,30,1,95.54,4,1,1,411,Promising small money
2284,15464.0,339,1,1008.6500000000001,1,1,4,114,Long time big buy
2285,15465.0,21,18,7252.619999999999,4,5,5,455,Loyal customers
2286,15466.0,86,1,250.65,2,1,2,212,At Risk
2287,15467.0,10,3,395.96,5,3,2,532,Normal Customer
2288,15468.0,52,2,373.62999999999994,3,3,2,332,Normal Customer
2289,15469.0,51,2,415.34,3,3,2,332,Normal Customer
2290,15471.0,3,1,366.88,5,1,2,512,New customers
2291,15472.0,114,1,327.43000000000006,2,1,2,212,At Risk
2292,15473.0,15,7,1591.2,5,5,4,554,Champions
2293,15475.0,78,1,390.90999999999997,2,1,2,212,At Risk
2294,15478.0,41,2,1107.82,3,3,4,334,Potential loyalists
2295,15480.0,117,1,813.8,2,1,3,213,At Risk
2296,15482.0,17,12,8855.06,4,5,5,455,Loyal customers
2297,15483.0,162,4,206.3,2,4,1,241,Normal Customer
2298,15484.0,2,4,3371.5599999999995,5,4,5,545,Champions
2299,15485.0,31,3,2569.96,4,3,5,435,Potential loyalists
2300,15488.0,94,1,15.0,2,1,1,211,At Risk
2301,15489.0,24,3,757.47,4,3,3,433,Potential loyalists
2302,15491.0,96,6,2711.2200000000003,2,5,5,255,Normal Customer
2303,15492.0,29,2,565.1599999999999,4,3,3,433,Potential loyalists
2304,15493.0,34,5,1814.7500000000002,4,4,4,444,Loyal customers
2305,15494.0,22,2,1209.8300000000002,4,3,4,434,Potential loyalists
2306,15497.0,19,2,1081.0,4,3,4,434,Potential loyalists
2307,15498.0,4,26,12619.41,5,5,5,555,Champions
2308,15500.0,9,4,972.9600000000002,5,4,4,544,Champions
2309,15502.0,17,11,9433.58,4,5,5,455,Loyal customers
2310,15503.0,364,1,130.49,1,1,1,111,Hibernating
2311,15504.0,82,1,52.83,2,1,1,211,At Risk
2312,15505.0,54,5,3590.08,3,4,5,345,Loyal customers
2313,15506.0,24,3,921.26,4,3,4,434,Potential loyalists
2314,15507.0,173,1,439.46,2,1,3,213,At Risk
2315,15508.0,190,6,928.56,1,5,4,154,Normal Customer
2316,15510.0,332,1,250.0,1,1,2,112,Hibernating
2317,15511.0,13,5,846.48,5,4,4,544,Champions
2318,15512.0,157,2,105.7,2,3,1,231,Normal Customer
2319,15513.0,34,19,12684.18,4,5,5,455,Loyal customers
2320,15514.0,13,11,4036.21,5,5,5,555,Champions
2321,15516.0,46,3,60.980000000000004,3,3,1,331,Normal Customer
2322,15517.0,234,1,250.23,1,1,2,112,Hibernating
2323,15518.0,65,8,1423.81,3,5,4,354,Loyal customers
2324,15520.0,3,1,318.3,5,1,2,512,New customers
2325,15521.0,41,8,2585.45,3,5,5,355,Loyal customers
2326,15522.0,34,2,303.0999999999999,4,3,2,432,Normal Customer
2327,15523.0,85,1,392.21,2,1,2,212,At Risk
2328,15524.0,26,1,440.0,4,1,3,413,Promising big money
2329,15525.0,3,3,660.8299999999999,5,3,3,533,Potential loyalists
2330,15526.0,34,2,148.44,4,3,1,431,Normal Customer
2331,15527.0,20,8,2179.3900000000003,4,5,5,455,Loyal customers
2332,15528.0,255,1,229.32999999999998,1,1,2,112,Hibernating
2333,15529.0,24,11,3582.27,4,5,5,455,Loyal customers
2334,15530.0,23,4,1330.4,4,4,4,444,Loyal customers
2335,15531.0,9,2,1781.83,5,3,4,534,Potential loyalists
2336,15532.0,26,4,1434.8300000000002,4,4,4,444,Loyal customers
2337,15533.0,20,3,798.9000000000001,4,3,3,433,Potential loyalists
2338,15535.0,174,4,499.65,2,4,3,243,Normal Customer
2339,15537.0,164,1,107.17,2,1,1,211,At Risk
2340,15539.0,8,1,528.26,5,1,3,513,New customers
2341,15540.0,12,1,213.30000000000004,5,1,1,511,New customers
2342,15541.0,115,1,67.9,2,1,1,211,At Risk
2343,15543.0,289,1,123.71,1,1,1,111,Hibernating
2344,15544.0,10,9,2677.6800000000003,5,5,5,555,Champions
2345,15545.0,55,2,233.26999999999998,3,3,2,332,Normal Customer
2346,15547.0,8,14,4428.4400000000005,5,5,5,555,Champions
2347,15549.0,78,3,1437.9099999999999,2,3,4,234,Normal Customer
2348,15550.0,5,4,544.45,5,4,3,543,Need attention
2349,15551.0,38,1,430.5999999999999,3,1,2,312,At Risk
2350,15552.0,218,1,83.07000000000001,1,1,1,111,Hibernating
2351,15553.0,61,1,365.45,3,1,2,312,At Risk
2352,15554.0,279,1,217.2,1,1,1,111,Hibernating
2353,15555.0,13,16,4161.950000000001,5,5,5,555,Champions
2354,15556.0,25,1,247.85,4,1,2,412,Promising small money
2355,15557.0,30,1,421.6,4,1,2,412,Promising small money
2356,15561.0,13,4,702.22,5,4,3,543,Need attention
2357,15562.0,353,1,134.55,1,1,1,111,Hibernating
2358,15563.0,23,4,1316.44,4,4,4,444,Loyal customers
2359,15565.0,51,2,142.56,3,3,1,331,Normal Customer
2360,15567.0,20,1,186.01000000000002,4,1,1,411,Promising small money
2361,15568.0,4,3,606.0899999999999,5,3,3,533,Potential loyalists
2362,15569.0,133,2,416.02,2,3,2,232,Normal Customer
2363,15570.0,8,12,3620.0700000000006,5,5,5,555,Champions
2364,15571.0,13,4,586.46,5,4,3,543,Need attention
2365,15572.0,6,7,2306.2799999999997,5,5,5,555,Champions
2366,15573.0,33,2,572.56,4,3,3,433,Potential loyalists
2367,15574.0,179,4,688.3499999999999,2,4,3,243,Normal Customer
2368,15576.0,39,1,636.52,3,1,3,313,At Risk
2369,15577.0,152,3,173.03,2,3,1,231,Normal Customer
2370,15578.0,163,1,127.1,2,1,1,211,At Risk
2371,15579.0,70,2,323.49999999999994,3,3,2,332,Normal Customer
2372,15581.0,122,13,3644.3700000000003,2,5,5,255,Normal Customer
2373,15582.0,26,3,646.91,4,3,3,433,Potential loyalists
2374,15584.0,25,4,653.4900000000001,4,4,3,443,Need attention
2375,15585.0,178,1,365.98999999999995,2,1,2,212,At Risk
2376,15587.0,51,4,832.3199999999999,3,4,3,343,Need attention
2377,15589.0,257,3,460.83,1,3,3,133,Normal Customer
2378,15592.0,48,1,371.18,3,1,2,312,At Risk
2379,15593.0,72,1,199.8,3,1,1,311,At Risk
2380,15594.0,17,5,1656.8799999999999,4,4,4,444,Loyal customers
2381,15596.0,102,5,1271.94,2,4,4,244,Normal Customer
2382,15597.0,36,1,283.77,3,1,2,312,At Risk
2383,15598.0,54,1,190.28000000000003,3,1,1,311,At Risk
2384,15599.0,28,2,679.7,4,3,3,433,Potential loyalists
2385,15601.0,12,14,6142.18,5,5,5,555,Champions
2386,15602.0,9,9,1082.8300000000002,5,5,4,554,Champions
2387,15603.0,80,1,13.919999999999998,2,1,1,211,At Risk
2388,15604.0,53,1,201.39000000000001,3,1,1,311,At Risk
2389,15605.0,37,5,1109.43,3,4,4,344,Loyal customers
2390,15606.0,62,9,2878.1599999999994,3,5,5,355,Loyal customers
2391,15607.0,338,1,104.76,1,1,1,111,Hibernating
2392,15608.0,29,4,890.27,4,4,4,444,Loyal customers
2393,15609.0,185,1,298.48,1,1,2,112,Hibernating
2394,15610.0,53,1,80.12,3,1,1,311,At Risk
2395,15611.0,11,11,1552.75,5,5,4,554,Champions
2396,15612.0,37,2,195.15,3,3,1,331,Normal Customer
2397,15615.0,11,23,9293.54,5,5,5,555,Champions
2398,15618.0,34,4,732.7110000000001,4,4,3,443,Need attention
2399,15619.0,12,1,336.40000000000003,5,1,2,512,New customers
2400,15620.0,58,3,1370.78,3,4,4,344,Loyal customers
2401,15621.0,5,4,367.85,5,4,2,542,Normal Customer
2402,15622.0,44,8,3097.9700000000003,3,5,5,355,Loyal customers
2403,15623.0,142,1,286.18,2,1,2,212,At Risk
2404,15624.0,118,4,498.8500000000001,2,4,3,243,Normal Customer
2405,15625.0,105,4,1482.96,2,4,4,244,Normal Customer
2406,15626.0,76,2,675.8000000000001,2,3,3,233,Normal Customer
2407,15628.0,6,9,2495.68,5,5,5,555,Champions
2408,15630.0,46,2,1115.35,3,3,4,334,Potential loyalists
2409,15632.0,17,8,2928.01,4,5,5,455,Loyal customers
2410,15634.0,18,1,228.55,4,1,2,412,Promising small money
2411,15636.0,91,2,516.96,2,3,3,233,Normal Customer
2412,15637.0,54,1,208.51,3,1,1,311,At Risk
2413,15639.0,135,1,374.37000000000006,2,1,2,212,At Risk
2414,15640.0,5,15,11085.81,5,5,5,555,Champions
2415,15641.0,106,4,1778.8600000000001,2,4,4,244,Normal Customer
2416,15643.0,193,2,482.75000000000006,1,3,3,133,Normal Customer
2417,15644.0,167,4,745.1899999999999,2,4,3,243,Normal Customer
2418,15645.0,20,1,468.51000000000005,4,1,3,413,Promising big money
2419,15646.0,159,3,402.28999999999996,2,4,2,242,Normal Customer
2420,15648.0,205,2,577.6500000000001,1,3,3,133,Normal Customer
2421,15649.0,337,2,816.0,1,3,3,133,Normal Customer
2422,15651.0,38,3,570.9000000000001,3,4,3,343,Need attention
2423,15652.0,92,1,285.59000000000003,2,1,2,212,At Risk
2424,15653.0,94,2,877.4399999999999,2,3,4,234,Normal Customer
2425,15654.0,10,2,922.5300000000001,5,3,4,534,Potential loyalists
2426,15655.0,244,1,532.57,1,1,3,113,Hibernating
2427,15656.0,46,4,615.4600000000002,3,4,3,343,Need attention
2428,15657.0,24,1,30.0,4,1,1,411,Promising small money
2429,15658.0,191,5,971.4,1,4,4,144,Normal Customer
2430,15659.0,45,1,273.45,3,1,2,312,At Risk
2431,15660.0,26,8,1310.0300000000002,4,5,4,454,Loyal customers
2432,15661.0,318,2,309.8,1,3,2,132,Normal Customer
2433,15663.0,107,1,138.14,2,1,1,211,At Risk
2434,15664.0,52,1,386.43,3,1,2,312,At Risk
2435,15665.0,169,2,2047.5100000000002,2,3,5,235,Normal Customer
2436,15667.0,41,1,276.96,3,1,2,312,At Risk
2437,15669.0,41,4,624.8399999999999,3,4,3,343,Need attention
2438,15670.0,298,1,162.85000000000002,1,1,1,111,Hibernating
2439,15671.0,20,7,2524.5299999999997,4,5,5,455,Loyal customers
2440,15673.0,89,4,2540.18,2,4,5,245,Normal Customer
2441,15674.0,74,5,2089.2200000000003,2,4,5,245,Normal Customer
2442,15675.0,82,3,262.94,2,4,2,242,Normal Customer
2443,15676.0,20,3,2976.2200000000003,4,4,5,445,Loyal customers
2444,15677.0,50,1,562.63,3,1,3,313,At Risk
2445,15678.0,54,1,352.70000000000005,3,1,2,312,At Risk
2446,15679.0,25,4,690.03,4,4,3,443,Need attention
2447,15680.0,10,3,1066.2,5,4,4,544,Champions
2448,15681.0,26,5,1389.1200000000001,4,4,4,444,Loyal customers
2449,15683.0,118,1,153.14999999999998,2,1,1,211,At Risk
2450,15687.0,10,9,2774.2,5,5,5,555,Champions
2451,15689.0,121,2,254.1,2,3,2,232,Normal Customer
2452,15690.0,5,2,173.88,5,3,1,531,Normal Customer
2453,15691.0,253,1,45.0,1,1,1,111,Hibernating
2454,15692.0,29,1,173.33999999999997,4,1,1,411,Promising small money
2455,15694.0,2,13,6051.540000000001,5,5,5,555,Champions
2456,15695.0,268,2,409.98,1,3,2,132,Normal Customer
2457,15696.0,34,8,2342.6,4,5,5,455,Loyal customers
2458,15699.0,19,1,256.85,4,1,2,412,Promising small money
2459,15700.0,173,2,628.79,2,3,3,233,Normal Customer
2460,15701.0,3,4,1408.52,5,4,4,544,Champions
2461,15703.0,266,1,211.5,1,1,1,111,Hibernating
2462,15704.0,141,4,1737.35,2,4,4,244,Normal Customer
2463,15705.0,202,1,143.10000000000002,1,1,1,111,Hibernating
2464,15706.0,65,4,980.3599999999999,3,4,4,344,Loyal customers
2465,15707.0,36,4,844.8799999999999,3,4,4,344,Loyal customers
2466,15708.0,42,7,2829.64,3,5,5,355,Loyal customers
2467,15709.0,285,1,90.81,1,1,1,111,Hibernating
2468,15712.0,10,5,964.86,5,4,4,544,Champions
2469,15713.0,144,2,198.15999999999997,2,3,1,231,Normal Customer
2470,15714.0,13,2,292.7,5,3,2,532,Normal Customer
2471,15716.0,147,4,977.5799999999999,2,4,4,244,Normal Customer
2472,15717.0,235,1,114.89999999999999,1,1,1,111,Hibernating
2473,15719.0,34,13,4281.83,4,5,5,455,Loyal customers
2474,15720.0,25,1,478.0900000000001,4,2,3,423,Potential loyalists
2475,15721.0,13,1,395.33,5,2,2,522,New customers
2476,15722.0,37,5,1908.6200000000001,3,4,5,345,Loyal customers
2477,15723.0,366,1,196.35,1,2,1,121,Hibernating
2478,15724.0,202,2,203.25,1,3,1,131,Normal Customer
2479,15725.0,16,1,358.67999999999995,4,2,2,422,Promising small money
2480,15727.0,18,7,4405.320000000001,4,5,5,455,Loyal customers
2481,15729.0,214,1,85.0,1,2,1,121,Hibernating
2482,15730.0,67,3,910.33,3,4,4,344,Loyal customers
2483,15732.0,213,2,277.62,1,3,2,132,Normal Customer
2484,15733.0,284,1,162.3,1,2,1,121,Hibernating
2485,15734.0,116,2,1051.4,2,3,4,234,Normal Customer
2486,15737.0,16,8,1072.76,4,5,4,454,Loyal customers
2487,15738.0,20,15,4516.4,4,5,5,455,Loyal customers
2488,15739.0,67,1,344.52000000000004,3,2,2,322,At Risk
2489,15740.0,50,1,138.28000000000003,3,2,1,321,At Risk
2490,15743.0,17,4,704.06,4,4,3,443,Need attention
2491,15744.0,79,1,34.8,2,2,1,221,At Risk
2492,15745.0,20,4,1005.89,4,4,4,444,Loyal customers
2493,15746.0,135,1,189.83,2,2,1,221,At Risk
2494,15747.0,14,3,841.8499999999999,5,4,4,544,Champions
2495,15748.0,41,1,129.85999999999999,3,2,1,321,At Risk
2496,15749.0,236,3,27900.800000000003,1,4,5,145,Normal Customer
2497,15750.0,4,8,2324.19,5,5,5,555,Champions
2498,15752.0,41,7,2387.2,3,5,5,355,Loyal customers
2499,15753.0,306,1,79.2,1,2,1,121,Hibernating
2500,15754.0,52,3,433.37,3,4,3,343,Need attention
2501,15755.0,11,6,1981.99,5,5,5,555,Champions
2502,15756.0,62,4,469.02,3,4,3,343,Need attention
2503,15757.0,67,2,641.57,3,3,3,333,Potential loyalists
2504,15758.0,26,1,205.25,4,2,1,421,Promising small money
2505,15759.0,219,3,253.04000000000002,1,4,2,142,Normal Customer
2506,15762.0,66,2,476.59999999999997,3,3,3,333,Potential loyalists
2507,15763.0,33,2,1043.8200000000002,4,3,4,434,Potential loyalists
2508,15764.0,89,6,2951.6200000000003,2,5,5,255,Normal Customer
2509,15766.0,65,1,291.65999999999997,3,2,2,322,At Risk
2510,15768.0,117,3,586.4300000000001,2,4,3,243,Normal Customer
2511,15769.0,8,24,48944.0,5,5,5,555,Champions
2512,15773.0,7,1,605.08,5,2,3,523,Potential loyalists
2513,15774.0,70,1,245.24999999999997,3,2,2,322,At Risk
2514,15775.0,246,1,87.2,1,2,1,121,Hibernating
2515,15776.0,134,1,206.97000000000003,2,2,1,221,At Risk
2516,15777.0,242,4,868.61,1,4,4,144,Normal Customer
2517,15780.0,185,3,421.56,1,4,2,142,Normal Customer
2518,15781.0,26,3,330.46000000000004,4,4,2,442,Normal Customer
2519,15782.0,11,3,1969.0400000000002,5,4,5,545,Champions
2520,15783.0,12,1,216.3,5,2,1,521,New customers
2521,15785.0,34,5,1703.0500000000002,4,4,4,444,Loyal customers
2522,15786.0,47,3,4064.3899999999994,3,4,5,345,Loyal customers
2523,15787.0,27,3,845.5,4,4,4,444,Loyal customers
2524,15789.0,359,1,327.59999999999997,1,2,2,122,Hibernating
2525,15790.0,11,1,209.45999999999998,5,2,1,521,New customers
2526,15791.0,45,2,1345.18,3,3,4,334,Potential loyalists
2527,15793.0,16,3,568.17,4,4,3,443,Need attention
2528,15795.0,151,1,576.81,2,2,3,223,At Risk
2529,15796.0,2,8,2464.83,5,5,5,555,Champions
2530,15797.0,114,4,1962.6000000000001,2,4,5,245,Normal Customer
2531,15799.0,77,3,790.63,2,4,3,243,Normal Customer
2532,15800.0,108,2,649.58,2,3,3,233,Normal Customer
2533,15801.0,47,3,930.65,3,4,4,344,Loyal customers
2534,15802.0,144,1,451.42,2,2,3,223,At Risk
2535,15803.0,52,1,235.64,3,2,2,322,At Risk
2536,15804.0,2,12,3800.99,5,5,5,555,Champions
2537,15805.0,24,17,5027.969999999999,4,5,5,455,Loyal customers
2538,15806.0,47,3,705.3799999999999,3,4,3,343,Need attention
2539,15807.0,51,3,750.64,3,4,3,343,Need attention
2540,15808.0,307,4,3385.47,1,4,5,145,Normal Customer
2541,15809.0,37,5,462.66999999999996,3,4,3,343,Need attention
2542,15810.0,80,4,1184.6799999999998,2,4,4,244,Normal Customer
2543,15811.0,23,6,2072.8,4,5,5,455,Loyal customers
2544,15812.0,108,5,1371.6900000000003,2,4,4,244,Normal Customer
2545,15813.0,209,2,1247.9599999999998,1,3,4,134,Normal Customer
2546,15814.0,18,4,1791.8299999999997,4,4,4,444,Loyal customers
2547,15815.0,65,5,2100.6,3,4,5,345,Loyal customers
2548,15819.0,50,4,1768.8900000000003,3,4,4,344,Loyal customers
2549,15820.0,321,1,206.98,1,2,1,121,Hibernating
2550,15821.0,45,2,373.03,3,3,2,332,Normal Customer
2551,15822.0,4,2,799.6699999999998,5,3,3,533,Potential loyalists
2552,15823.0,373,1,15.0,1,2,1,121,Hibernating
2553,15825.0,173,1,532.94,2,2,3,223,At Risk
2554,15826.0,57,3,1340.17,3,4,4,344,Loyal customers
2555,15827.0,74,14,1665.37,2,5,4,254,Normal Customer
2556,15829.0,100,2,622.9399999999999,2,3,3,233,Normal Customer
2557,15830.0,39,1,498.3,3,2,3,323,Potential loyalists
2558,15831.0,59,3,734.56,3,4,3,343,Need attention
2559,15832.0,255,1,811.59,1,2,3,123,Hibernating
2560,15834.0,71,4,2013.1,3,4,5,345,Loyal customers
2561,15835.0,45,4,868.29,3,4,4,344,Loyal customers
2562,15836.0,51,1,122.52,3,2,1,321,At Risk
2563,15837.0,66,1,314.92999999999995,3,2,2,322,At Risk
2564,15838.0,12,18,30361.559999999998,5,5,5,555,Champions
2565,15839.0,34,3,963.77,4,4,4,444,Loyal customers
2566,15840.0,60,2,345.35999999999996,3,3,2,332,Normal Customer
2567,15841.0,74,4,1024.3799999999999,2,4,4,244,Normal Customer
2568,15843.0,305,1,118.95000000000002,1,2,1,121,Hibernating
2569,15844.0,47,1,120.53999999999999,3,2,1,321,At Risk
2570,15845.0,19,8,3491.54,4,5,5,455,Loyal customers
2571,15847.0,39,2,389.2699999999999,3,3,2,332,Normal Customer
2572,15850.0,20,2,228.45999999999998,4,3,2,432,Normal Customer
2573,15852.0,188,2,153.56,1,3,1,131,Normal Customer
2574,15853.0,53,1,99.55,3,2,1,321,At Risk
2575,15854.0,5,11,2632.25,5,5,5,555,Champions
2576,15855.0,138,5,649.19,2,4,3,243,Normal Customer
2577,15856.0,5,27,12802.84,5,5,5,555,Champions
2578,15857.0,20,1,202.19999999999996,4,2,1,421,Promising small money
2579,15858.0,17,5,1337.23,4,4,4,444,Loyal customers
2580,15860.0,42,8,836.36,3,5,4,354,Loyal customers
2581,15861.0,13,8,2709.4100000000003,5,5,5,555,Champions
2582,15862.0,9,4,755.99,5,4,3,543,Need attention
2583,15863.0,27,2,62.14,4,3,1,431,Normal Customer
2584,15864.0,23,6,1525.9200000000003,4,5,4,454,Loyal customers
2585,15865.0,42,3,822.3900000000001,3,4,3,343,Need attention
2586,15866.0,102,1,224.88,2,2,2,222,At Risk
2587,15867.0,6,15,3490.83,5,5,5,555,Champions
2588,15869.0,278,2,125.99000000000001,1,3,1,131,Normal Customer
2589,15870.0,34,1,338.89,4,2,2,422,Promising small money
2590,15872.0,16,2,273.09,4,3,2,432,Normal Customer
2591,15874.0,65,7,4269.68,3,5,5,355,Loyal customers
2592,15877.0,3,2,455.28999999999996,5,3,3,533,Potential loyalists
2593,15880.0,370,1,334.5799999999999,1,2,2,122,Hibernating
2594,15881.0,313,5,497.14,1,4,3,143,Normal Customer
2595,15882.0,200,4,435.35999999999996,1,4,3,143,Normal Customer
2596,15883.0,3,2,382.63000000000005,5,3,2,532,Normal Customer
2597,15885.0,94,2,364.35,2,3,2,232,Normal Customer
2598,15886.0,61,1,181.09000000000003,3,2,1,321,At Risk
2599,15888.0,82,1,161.91000000000003,2,2,1,221,At Risk
2600,15889.0,158,2,435.17,2,3,3,233,Normal Customer
2601,15891.0,228,1,516.02,1,2,3,123,Hibernating
2602,15894.0,254,2,261.44999999999993,1,3,2,132,Normal Customer
2603,15895.0,151,1,175.42000000000002,2,2,1,221,At Risk
2604,15897.0,195,2,222.05,1,3,1,131,Normal Customer
2605,15898.0,2,5,847.28,5,4,4,544,Champions
2606,15899.0,370,1,46.35,1,2,1,121,Hibernating
2607,15900.0,25,1,336.05,4,2,2,422,Promising small money
2608,15901.0,18,3,320.12,4,4,2,442,Normal Customer
2609,15903.0,11,7,4741.56,5,5,5,555,Champions
2610,15904.0,9,1,133.63,5,2,1,521,New customers
2611,15906.0,21,7,1396.48,4,5,4,454,Loyal customers
2612,15907.0,5,3,791.6600000000001,5,4,3,543,Need attention
2613,15909.0,175,1,191.93999999999997,2,2,1,221,At Risk
2614,15910.0,2,8,1067.8600000000001,5,5,4,554,Champions
2615,15912.0,179,2,259.52,2,3,2,232,Normal Customer
2616,15916.0,17,8,1481.8900000000003,4,5,4,454,Loyal customers
2617,15917.0,249,1,117.14999999999999,1,2,1,121,Hibernating
2618,15918.0,192,2,330.93000000000006,1,3,2,132,Normal Customer
2619,15919.0,21,2,601.03,4,3,3,433,Potential loyalists
2620,15920.0,155,4,150.64999999999998,2,4,1,241,Normal Customer
2621,15921.0,174,1,319.08000000000004,2,2,2,222,At Risk
2622,15922.0,374,1,369.50000000000006,1,2,2,122,Hibernating
2623,15923.0,374,1,127.08000000000001,1,2,1,121,Hibernating
2624,15925.0,195,1,207.14999999999998,1,2,1,121,Hibernating
2625,15930.0,68,1,316.08,3,2,2,322,At Risk
2626,15932.0,5,8,2116.9700000000003,5,5,5,555,Champions
2627,15933.0,22,3,1005.9800000000002,4,4,4,444,Loyal customers
2628,15935.0,240,2,416.86,1,3,2,132,Normal Customer
2629,15937.0,65,1,145.35,3,2,1,321,At Risk
2630,15938.0,113,5,234.08,2,4,2,242,Normal Customer
2631,15939.0,91,15,5771.809999999999,2,5,5,255,Normal Customer
2632,15940.0,312,1,35.8,1,2,1,121,Hibernating
2633,15942.0,135,1,337.43999999999994,2,2,2,222,At Risk
2634,15944.0,278,1,325.1,1,2,2,122,Hibernating
2635,15945.0,366,1,181.0,1,2,1,121,Hibernating
2636,15947.0,84,1,1672.84,2,2,4,224,Long time big buy
2637,15948.0,9,2,778.74,5,3,3,533,Potential loyalists
2638,15949.0,18,2,306.62,4,3,2,432,Normal Customer
2639,15950.0,33,4,1414.5,4,4,4,444,Loyal customers
2640,15951.0,10,2,626.97,5,3,3,533,Potential loyalists
2641,15952.0,35,4,626.24,3,4,3,343,Need attention
2642,15953.0,16,8,1037.34,4,5,4,454,Loyal customers
2643,15955.0,25,14,3427.34,4,5,5,455,Loyal customers
2644,15957.0,33,1,415.09,4,2,2,422,Promising small money
2645,15958.0,75,1,104.35,2,2,1,221,At Risk
2646,15963.0,21,2,409.40999999999997,4,3,2,432,Normal Customer
2647,15965.0,18,4,693.52,4,4,3,443,Need attention
2648,15967.0,24,2,396.08,4,3,2,432,Normal Customer
2649,15969.0,4,3,604.3,5,4,3,543,Need attention
2650,15970.0,305,1,81.9,1,2,1,121,Hibernating
2651,15971.0,19,11,3486.9000000000005,4,5,5,455,Loyal customers
2652,15973.0,368,1,307.82,1,2,2,122,Hibernating
2653,15974.0,40,7,3105.13,3,5,5,355,Loyal customers
2654,15975.0,85,1,305.16,2,2,2,222,At Risk
2655,15976.0,166,2,353.2299999999999,2,3,2,232,Normal Customer
2656,15977.0,18,2,966.9399999999999,4,3,4,434,Potential loyalists
2657,15978.0,78,1,955.18,2,2,4,224,Long time big buy
2658,15980.0,90,3,2056.1800000000003,2,4,5,245,Normal Customer
2659,15981.0,26,8,3028.879999999999,4,5,5,455,Loyal customers
2660,15983.0,23,4,1464.1699999999998,4,4,4,444,Loyal customers
2661,15984.0,4,10,2434.7200000000003,5,5,5,555,Champions
2662,15985.0,124,2,1091.42,2,3,4,234,Normal Customer
2663,15986.0,31,1,143.88,4,2,1,421,Promising small money
2664,15987.0,13,7,1384.8000000000002,5,5,4,554,Champions
2665,15988.0,20,1,103.88,4,2,1,421,Promising small money
2666,15990.0,45,2,584.96,3,3,3,333,Potential loyalists
2667,15992.0,5,1,41.989999999999995,5,2,1,521,New customers
2668,15993.0,10,6,2553.6400000000003,5,5,5,555,Champions
2669,15994.0,56,1,415.06999999999994,3,2,2,322,At Risk
2670,15996.0,89,6,999.6700000000002,2,5,4,254,Normal Customer
2671,15998.0,38,5,2794.1800000000003,3,4,5,345,Loyal customers
2672,16000.0,4,3,11538.099999999999,5,4,5,545,Champions
2673,16003.0,31,5,2412.02,4,4,5,445,Loyal customers
2674,16005.0,13,4,546.78,5,4,3,543,Need attention
2675,16006.0,212,1,81.24,1,2,1,121,Hibernating
2676,16007.0,49,4,1461.0800000000002,3,4,4,344,Loyal customers
2677,16008.0,25,3,449.28000000000003,4,4,3,443,Need attention
2678,16009.0,23,4,953.41,4,4,4,444,Loyal customers
2679,16010.0,247,3,315.68,1,4,2,142,Normal Customer
2680,16011.0,9,16,2715.71,5,5,5,555,Champions
2681,16012.0,36,3,1385.28,3,4,4,344,Loyal customers
2682,16013.0,5,36,21736.9,5,5,5,555,Champions
2683,16014.0,39,3,614.48,3,4,3,343,Need attention
2684,16015.0,5,3,634.0,5,4,3,543,Need attention
2685,16016.0,4,8,1378.4299999999998,5,5,4,554,Champions
2686,16017.0,48,1,174.06999999999996,3,2,1,321,At Risk
2687,16018.0,40,2,373.1,3,3,2,332,Normal Customer
2688,16019.0,48,9,3576.1899999999996,3,5,5,355,Loyal customers
2689,16020.0,18,3,787.1099999999999,4,4,3,443,Need attention
2690,16022.0,261,1,575.4800000000001,1,2,3,123,Hibernating
2691,16023.0,47,3,698.61,3,4,3,343,Need attention
2692,16024.0,13,1,235.23999999999998,5,2,2,522,New customers
2693,16025.0,31,1,367.65999999999997,4,2,2,422,Promising small money
2694,16026.0,44,1,224.39,3,2,2,322,At Risk
2695,16027.0,93,6,858.3,2,5,4,254,Normal Customer
2696,16029.0,40,62,70481.13,3,5,5,355,Loyal customers
2697,16030.0,311,1,322.99,1,2,2,122,Hibernating
2698,16031.0,93,2,513.89,2,3,3,233,Normal Customer
2699,16033.0,7,20,7999.880000000001,5,5,5,555,Champions
2700,16034.0,197,3,427.5,1,4,2,142,Normal Customer
2701,16036.0,88,2,694.22,2,3,3,233,Normal Customer
2702,16037.0,271,3,737.3200000000002,1,4,3,143,Normal Customer
